Entity,Year,MentalHealthDALY
Yemen,2019,2012.4826895511949
Chile,2018,417484.3840922748
Chile,2018,0.0904193165441905
Chile,2018,2302.4138091709856
Solomon Islands,2018,8934.296656860834
Solomon Islands,2018,0.0398419936541409
Solomon Islands,2018,1385.1882786507992
Canada,2018,739236.9542901695
Canada,2018,0.0722821500807585
Canada,2018,2028.6888776357089
Andorra,2018,1951.6833110805403
Andorra,2018,0.0905353408425791
Andorra,2018,2391.858856192094
Sudan,2018,806883.3229757401
Sudan,2018,0.0604359698311947
Sudan,2018,1972.7273793937031
Dominica,2018,1260.82544927777
Dominica,2018,0.0542907992060603
Dominica,2018,1863.8304196143015
Argentina,2018,867882.706710533
Argentina,2018,0.0679176103238225
Argentina,2018,1944.03516393222
Congo,2018,98025.99020819354
Congo,2018,0.0437625554910561
Congo,2018,1920.6278271126048
Northern Mariana Islands,2019,781.9034216758312
Northern Mariana Islands,2019,0.0529879393269804
Northern Mariana Islands,2019,1596.2443458391551
Zimbabwe,2019,208595.03571431083
Zimbabwe,2019,0.0259117832606672
Zimbabwe,2019,1377.6967226504598
Colombia,2019,831377.7501087852
Colombia,2019,0.0692181585051137
Colombia,2019,1730.806529148315
Bangladesh,2018,2843280.588818948
Bangladesh,2018,0.060364026492239
Bangladesh,2018,1769.2318361738212
Palestine,2019,120152.96248923586
Palestine,2019,0.124053842499378
Palestine,2019,2417.733862321366
Ecuador,2019,338391.0285242602
Ecuador,2019,0.0765747556289771
Ecuador,2019,1934.2241563401567
Gabon,2019,34808.15167073243
Gabon,2019,0.0500043046560897
Gabon,2019,1972.1858072652567
Georgia,2020,65250.47629757763
Georgia,2020,0.0424376986505679
Georgia,2020,1790.2131237561416
Sao Tome and Principe,2019,3171.8863265192062
Sao Tome and Principe,2019,0.0600674320041114
Sao Tome and Principe,2019,1509.730778507239
Kiribati,2020,1737.0121726493817
Kiribati,2020,0.0344096196225161
Kiribati,2020,1451.474982190436
Central African Republic,2018,97539.86805718632
Central African Republic,2018,0.021749155459318
Central African Republic,2018,1877.5817884188136
Rwanda,2019,221107.2355415111
Rwanda,2019,0.0491627117003676
Rwanda,2019,1736.9204049196014
Venezuela (Bolivarian Republic of),2019,524920.3969808143
Venezuela (Bolivarian Republic of),2019,0.0569375432915584
Venezuela (Bolivarian Republic of),2019,1858.209932706623
Taiwan (Province of China),2018,390090.6743875067
Taiwan (Province of China),2018,0.0606640501796692
Taiwan (Province of China),2018,1651.020391418195
Viet Nam,2019,1309241.669602243
Viet Nam,2019,0.0496985446812372
Viet Nam,2019,1329.8422190430676
Grenada,2019,1972.623430772711
Grenada,2019,0.0589648209209604
Grenada,2019,1905.3719731338545
Sri Lanka,2019,349868.648129026
Sri Lanka,2019,0.0604957247317051
Sri Lanka,2019,1589.801594758979
Lebanon,2018,137209.50845621896
Lebanon,2018,0.1051099601249071
Lebanon,2018,2478.5489766192
Malawi,2019,280270.55561688275
Malawi,2019,0.0336982853683994
Malawi,2019,1509.7852438898583
Malta,2018,9763.884378853096
Malta,2018,0.0802462234919939
Malta,2018,2227.26854836192
Ghana,2019,512135.92884723854
Ghana,2019,0.0392252623741371
Ghana,2019,1569.898539913254
Peru,2019,619586.0115370167
Peru,2019,0.0724647495695278
Peru,2019,1776.641574429652
Cook Islands,2019,296.2002381675677
Cook Islands,2019,0.0519462784469844
Cook Islands,2019,1667.4486015964594
Afghanistan,2019,571125.1431143999
Afghanistan,2019,0.0379240866938383
Afghanistan,2019,1950.878317867891
Afghanistan,2018,552962.7099093379
Afghanistan,2018,0.0358647518558808
Afghanistan,2018,1947.782754208593
Liberia,2019,80457.45724852555
Liberia,2019,0.0322595161498802
Liberia,2019,1546.7502887824337
Uzbekistan,2020,517713.1427669906
Uzbekistan,2020,0.0521532289930781
Uzbekistan,2020,1537.733344280342
Ecuador,2018,329667.5164185586
Ecuador,2018,0.0758106643810572
Ecuador,2018,1927.4275327901155
Gabon,2018,34054.117075925635
Gabon,2018,0.0485965562663144
Gabon,2018,1960.4464111027744
Grenada,2018,1972.9560853691887
Grenada,2018,0.05951028052323
Grenada,2018,1898.9265331320323
Cook Islands,2018,295.21032971237656
Cook Islands,2018,0.0521559447291189
Cook Islands,2018,1661.0285251500156
Democratic People's Republic of Korea,2018,399491.8205234683
Democratic People's Republic of Korea,2018,0.0457958782015891
Democratic People's Republic of Korea,2018,1524.486447151448
Zimbabwe,2018,204479.05368587605
Zimbabwe,2018,0.0253050720358903
Zimbabwe,2018,1372.6097034835605
Yemen,2018,629791.6421565207
Yemen,2018,0.0469766567484091
Yemen,2018,1995.1036467405172
Oman,2019,92654.93825365216
Oman,2019,0.1105602887672617
Oman,2019,2145.887996463125
Viet Nam,2018,1294390.1064260898
Viet Nam,2018,0.0495743995289073
Viet Nam,2018,1327.9876047005037
Rwanda,2018,214780.73383409888
Rwanda,2018,0.0477521038158882
Rwanda,2018,1724.7937642609922
Tonga,2019,1431.220639796192
Tonga,2019,0.0503747109970255
Tonga,2019,1351.6541185289047
Sri Lanka,2018,346569.23172542616
Sri Lanka,2018,0.0606741053212222
Sri Lanka,2018,1585.0957314606926
Liberia,2018,78624.55633581372
Liberia,2018,0.0307461215584482
Liberia,2018,1548.0923562560235
Colombia,2018,805269.4724897433
Colombia,2018,0.0682043607049868
Colombia,2018,1710.7901246664971
Benin,2019,183450.37556951516
Benin,2019,0.027859161096118
Benin,2019,1447.1408782152068
Serbia,2020,169009.9116550367
Serbia,2020,0.044267437867051
Serbia,2020,1882.9480015824497
Guyana,2018,15829.416699765236
Guyana,2018,0.0508951667970546
Guyana,2018,2106.430799352161
Central African Republic,2019,99598.64541902662
Central African Republic,2019,0.0229270068502521
Central African Republic,2019,1884.6850906837317
Cambodia,2019,252181.51820285845
Cambodia,2019,0.0455504320617333
Cambodia,2019,1519.6654753267292
Dominican Republic,2019,209985.3927932394
Dominican Republic,2019,0.0635271032700947
Dominican Republic,2019,1947.924278146097
Malawi,2018,270973.8597314323
Malawi,2018,0.0324816814353189
Malawi,2018,1496.9820481012907
Kuwait,2018,99245.7917262912
Kuwait,2018,0.1377900164508719
Kuwait,2018,2338.541910621
Tonga,2018,1427.0083479947316
Tonga,2018,0.05003470920661
Tonga,2018,1349.329106247745
Monaco,2019,930.4060969925728
Monaco,2019,0.0669946082708651
Monaco,2019,2471.1840439582024
Cyprus,2020,32111.121848985436
Cyprus,2020,0.0985939932733313
Cyprus,2020,2398.2898814600685
Equatorial Guinea,2019,27305.879589400465
Equatorial Guinea,2019,0.0482278111988921
Equatorial Guinea,2019,1907.6402219580104
Venezuela (Bolivarian Republic of),2018,553840.7533599138
Venezuela (Bolivarian Republic of),2018,0.0575655010616132
Venezuela (Bolivarian Republic of),2018,1848.6258764622887
Guam,2019,2662.5244476587595
Guam,2019,0.0549140618064033
Guam,2019,1658.0351656497403
Somalia,2019,301867.65240477066
Somalia,2019,0.0215880486761106
Somalia,2019,1508.3334142371937
Haiti,2019,215203.7018749381
Haiti,2019,0.0344715688236191
Haiti,2019,1737.370625236059
Mozambique,2019,457535.1397502132
Mozambique,2019,0.0269579355468956
Mozambique,2019,1551.4506047120456
Ghana,2018,497205.73325022886
Ghana,2018,0.0374595348048447
Ghana,2018,1564.1853435659646
Equatorial Guinea,2018,26246.39414162543
Equatorial Guinea,2018,0.0476489026174596
Equatorial Guinea,2018,1890.371930203652
Morocco,2018,837353.5032121557
Morocco,2018,0.0790478714057615
Morocco,2018,2299.4491690709906
Costa Rica,2019,90871.93215692848
Costa Rica,2019,0.0791211475426505
Costa Rica,2019,1930.35248485081
Cambodia,2018,247722.39912158152
Cambodia,2018,0.0449683938042993
Cambodia,2018,1516.0272814686589
South Africa,2018,1035438.4255706972
South Africa,2018,0.0382117987450869
South Africa,2018,1866.796802989977
Belarus,2019,188896.05979098493
Belarus,2019,0.0489750034711124
Belarus,2019,1998.900644309871
Sudan,2019,831666.8398219933
Sudan,2019,0.0629636653086964
Sudan,2019,1984.857355373673
Timor-Leste,2019,17716.366808097777
Timor-Leste,2019,0.0410409937650984
Timor-Leste,2019,1320.9601464209609
Peru,2018,602313.2452614739
Peru,2018,0.0734504941107677
Peru,2018,1773.7654729054825
Kuwait,2019,103033.88193794314
Kuwait,2019,0.1357846806555172
Kuwait,2019,2349.429368239488
Paraguay,2018,146560.50974803913
Paraguay,2018,0.0814946457893358
Paraguay,2018,2120.218189184697
Azerbaijan,2019,153522.2032713056
Azerbaijan,2019,0.0509629662430103
Azerbaijan,2019,1482.5052036400575
Democratic People's Republic of Korea,2019,402384.82906090433
Democratic People's Republic of Korea,2019,0.0459919679703394
Democratic People's Republic of Korea,2019,1531.19569139514
Burundi,2019,192132.5086548749
Burundi,2019,0.0336194512327001
Burundi,2019,1557.3277063490823
Mauritania,2018,56425.56293616549
Mauritania,2018,0.0420836602220492
Mauritania,2018,1371.4227346418254
Croatia,2019,78178.01389185409
Croatia,2019,0.0516414256351369
Croatia,2019,1838.312474039564
Slovenia,2019,38571.23309004697
Slovenia,2019,0.0600200344310718
Slovenia,2019,1859.7560146870428
Japan,2019,2069967.3453399376
Japan,2019,0.0539567728729919
Japan,2019,1612.022335591367
Bhutan,2018,13384.627265085444
Bhutan,2018,0.0626776754219714
Bhutan,2018,1761.1417692882749
Philippines,2020,1886382.065277611
Philippines,2020,0.0576274715264039
Philippines,2020,1685.6405294198005
Guinea-Bissau,2019,28912.956162406717
Guinea-Bissau,2019,0.0278215450677817
Guinea-Bissau,2019,1465.8162858581704
Bhutan,2019,13500.98872521723
Bhutan,2019,0.0636096671865433
Bhutan,2019,1777.4495589688502
Azerbaijan,2018,151254.61671365847
Azerbaijan,2018,0.050162981074406
Azerbaijan,2018,1474.5324193863696
Timor-Leste,2018,17305.427830567587
Timor-Leste,2018,0.0406781029767487
Timor-Leste,2018,1317.319772405631
Malaysia,2020,577460.2268488888
Malaysia,2020,0.0756217488760814
Malaysia,2020,1830.8773730345656
Benin,2018,177032.50768875537
Benin,2018,0.0266387668931539
Benin,2018,1442.3401334841744
Viet Nam,2020,1340471.3720904808
Viet Nam,2020,0.0503156346224364
Viet Nam,2020,1348.6550878699225
Thailand,2019,1132634.0138383594
Thailand,2019,0.0521406643263312
Thailand,2019,1697.130498326978
Dominican Republic,2018,207132.9872981395
Dominican Republic,2018,0.0624265513502498
Dominican Republic,2018,1943.388710103576
Albania,2018,44438.76916977428
Albania,2018,0.0564349925408104
Albania,2018,1629.3917282741952
Australasia,2019,821429.2252929375
Australasia,2019,0.1051140645091283
Australasia,2019,2744.398475925372
Seychelles,2019,1618.1050265644128
Seychelles,2019,0.0491236547167322
Seychelles,2019,1563.5065597817545
Finland,2019,120895.55238076054
Finland,2019,0.0707601130287354
Finland,2019,2185.901608835152
Estonia,2019,26037.73993220897
Estonia,2019,0.0565477843478499
Estonia,2019,1980.590088778836
Albania,2019,44254.722796331735
Albania,2019,0.0560169759891447
Albania,2019,1633.9338389016398
Solomon Islands,2020,9512.926757660269
Solomon Islands,2020,0.0405474239356664
Solomon Islands,2020,1418.7563380625002
Haiti,2018,210247.07975241455
Haiti,2018,0.0340125318930893
Haiti,2018,1732.4433398864255
Tuvalu,2019,183.6568261438848
Tuvalu,2019,0.0405243824373235
Tuvalu,2019,1522.8218105007468
Somalia,2018,290124.9894914498
Somalia,2018,0.0208432580384197
Somalia,2018,1506.8907919028504
Canada,2020,827173.3318620095
Canada,2020,0.0755580990228523
Canada,2020,2226.9103642418554
Mali,2019,281216.22313136153
Mali,2019,0.0188161175237326
Mali,2019,1254.9588078048196
Guam,2018,2665.071866995382
Guam,2018,0.0549506818019862
Guam,2018,1653.5586799769612
Turkmenistan,2020,78960.71065608143
Turkmenistan,2020,0.0422653901067233
Turkmenistan,2020,1543.9289835660104
Fiji,2019,13707.120274871331
Fiji,2019,0.0412760106784176
Fiji,2019,1495.365281286328
Mauritania,2019,58051.03696969217
Mauritania,2019,0.0437910182212968
Mauritania,2019,1378.7506455953512
Armenia,2019,49251.71086829944
Armenia,2019,0.0536222294120969
Armenia,2019,1628.2427066933974
Mozambique,2018,443067.819373777
Mozambique,2018,0.0258529332222894
Mozambique,2018,1544.1582743279412
Burundi,2018,183538.19323490423
Burundi,2018,0.0322114570420926
Burundi,2018,1550.0258562022625
Jamaica,2019,51895.89899142467
Jamaica,2019,0.0664730299383457
Jamaica,2019,1854.3083094999529
Bulgaria,2019,120384.35327414496
Bulgaria,2019,0.0357605362040151
Bulgaria,2019,1735.4753979934037
Eritrea,2020,112972.42004974262
Eritrea,2020,0.0413565153101043
Eritrea,2020,1749.9687540940165
Qatar,2019,68459.50115918415
Qatar,2019,0.1537230653357458
Qatar,2019,2421.702326357494
Netherlands,2020,468761.7870060348
Netherlands,2020,0.0903599825423118
Netherlands,2020,2729.148810550912
India,2019,24358608.142837547
India,2019,0.0513851304069002
India,2019,1754.153967633857
Germany,2018,1959767.269574032
Germany,2018,0.0690156707845517
Germany,2018,2315.381101841328
Seychelles,2018,1600.557857683213
Seychelles,2018,0.0494059231544141
Seychelles,2018,1561.334305227976
Switzerland,2019,221594.921273492
Switzerland,2019,0.097054578865891
Switzerland,2019,2524.829446782745
Guinea-Bissau,2018,28098.53279753139
Guinea-Bissau,2018,0.0267937486775058
Guinea-Bissau,2018,1459.433604115456
Fiji,2018,13624.743349431872
Fiji,2018,0.0411074814658138
Fiji,2018,1493.7676340769683
Singapore,2019,97594.05523041997
Singapore,2019,0.0939644028681024
Singapore,2019,1721.9152507083047
Tuvalu,2018,181.11789665545004
Tuvalu,2018,0.0400202361091995
Tuvalu,2018,1520.741293776179
Brunei Darussalam,2018,6951.055984496031
Brunei Darussalam,2018,0.0742836525861745
Brunei Darussalam,2018,1590.8182095789282
Algeria,2018,874964.2853282295
Algeria,2018,0.0856830145788516
Algeria,2018,2074.36222161618
Mali,2018,270141.9801054028
Mali,2018,0.0180384282046045
Mali,2018,1251.6803530002155
Greece,2019,281619.27851497766
Greece,2019,0.0805823223769022
Greece,2019,2729.75449212145
Sri Lanka,2020,370547.68488592055
Sri Lanka,2020,0.0666087737599749
Sri Lanka,2020,1673.1197057097052
Singapore,2018,97454.52263322414
Singapore,2018,0.0944569780541656
Singapore,2018,1728.3235647875056
Micronesia (Federated States of),2020,1548.9324412856092
Micronesia (Federated States of),2020,0.0414438866469592
Micronesia (Federated States of),2020,1508.2214550999074
Tunisia,2018,283425.0787212098
Tunisia,2018,0.0942402461030891
Tunisia,2018,2440.864182266965
Brazil,2019,5250300.94818787
Brazil,2019,0.0795835649767484
Brazil,2019,2422.2680948085717
Monaco,2018,927.1938204516596
Monaco,2018,0.0668477750459651
Monaco,2018,2473.6176515278325
Japan,2018,2082058.9460407856
Japan,2018,0.0544662645154136
Japan,2018,1617.6465860128244
Republic of Moldova,2020,75752.1487433689
Republic of Moldova,2020,0.0499473433284117
Republic of Moldova,2020,2090.039440296986
Greece,2018,281472.381402406
Greece,2018,0.0809646654043387
Greece,2018,2711.987172189661
Kyrgyzstan,2020,107849.64819344568
Kyrgyzstan,2020,0.0563869152756685
Kyrgyzstan,2020,1595.015196729531
Croatia,2018,78321.60799538501
Croatia,2018,0.0510505345212643
Croatia,2018,1834.440936341396
Tonga,2020,1462.1836675568818
Tonga,2020,0.0514704422494206
Tonga,2020,1378.547552988062
Latvia,2019,38797.96468282888
Latvia,2019,0.0484768842334411
Latvia,2019,2029.3798544230456
Bulgaria,2018,121207.94064537351
Bulgaria,2018,0.0355218679391541
Bulgaria,2018,1734.078802811359
Estonia,2018,26024.241188077027
Estonia,2018,0.0555190888522044
Estonia,2018,1979.211153738316
Costa Rica,2018,89984.23288457289
Costa Rica,2018,0.078483249004901
Costa Rica,2018,1922.884382791394
North Macedonia,2020,41478.55709485437
North Macedonia,2020,0.0470057593664489
North Macedonia,2020,1899.835035857712
Belarus,2018,189650.54234273336
Belarus,2018,0.0497135588593872
Belarus,2018,1999.3537570051485
Armenia,2018,49201.65836996421
Armenia,2018,0.0531780651521064
Armenia,2018,1622.3934070159592
Oman,2018,88187.63100803907
Oman,2018,0.1086204023530683
Oman,2018,2140.966671834858
Guyana,2020,17975.911702103684
Guyana,2020,0.0544125452842063
Guyana,2020,2338.93443979253
Denmark,2019,132287.73436001447
Denmark,2019,0.0773395647169658
Denmark,2019,2280.69743183904
Sweden,2019,245504.5370733729
Sweden,2019,0.0876798998255464
Sweden,2019,2401.549927365187
Democratic Republic of the Congo,2018,1467852.8487107712
Democratic Republic of the Congo,2018,0.0356958514629232
Democratic Republic of the Congo,2018,1754.0319204021318
Jamaica,2018,51544.144808857614
Jamaica,2018,0.0670715050141195
Jamaica,2018,1843.2790474597807
Germany,2019,1955172.2524153537
Germany,2019,0.0691289612014202
Germany,2019,2301.404849815493
Zambia,2020,303636.5700767713
Zambia,2020,0.0346796728966401
Zambia,2020,1595.7612923859926
Portugal,2019,302392.93939081783
Portugal,2019,0.0885523755757241
Portugal,2019,2833.8964657244137
Romania,2020,356317.053696571
Romania,2020,0.0420114135644184
Romania,2020,1863.8108671095997
Colombia,2020,934539.0765141484
Colombia,2020,0.0695137231986406
Colombia,2020,1915.7158294073508
Brazil,2018,5195430.0205660295
Brazil,2018,0.0790153762044428
Brazil,2018,2420.23457305259
Switzerland,2018,219741.39046037543
Switzerland,2018,0.0954810145919653
Switzerland,2018,2527.169812169789
Algeria,2019,890097.4601035473
Algeria,2019,0.086873731730412
Algeria,2019,2074.395100323395
Syrian Arab Republic,2019,304789.6268682864
Syrian Arab Republic,2019,0.0618254719796083
Syrian Arab Republic,2019,2183.163130772927
Democratic Republic of the Congo,2019,1513712.0210445055
Democratic Republic of the Congo,2019,0.0371884141100229
Democratic Republic of the Congo,2019,1763.4008235729598
Slovakia,2019,93938.17624922236
Slovakia,2019,0.0516876694023647
Slovakia,2019,1727.151814299799
Australasia,2018,807869.5483297242
Australasia,2018,0.1066641481552521
Australasia,2018,2746.1913407207867
Iceland,2018,7211.002718575654
Iceland,2018,0.0897091223614334
Iceland,2018,2114.2379791338394
Brunei Darussalam,2019,7035.555605983977
Brunei Darussalam,2019,0.0742355470927903
Brunei Darussalam,2019,1592.4499414113131
Bahamas,2018,7248.6238432370355
Bahamas,2018,0.0599758885887821
Bahamas,2018,1895.9773023121056
San Marino,2020,904.2344873187538
San Marino,2020,0.097431793603803
San Marino,2020,2766.8778592717267
Taiwan (Province of China),2020,397432.35776058485
Taiwan (Province of China),2020,0.0617672761906167
Taiwan (Province of China),2020,1680.834453056064
Czechia,2019,186078.3871886307
Czechia,2019,0.0522336310189902
Czechia,2019,1747.8313982927714
Pakistan,2019,3618608.48909154
Pakistan,2019,0.0396037994870866
Pakistan,2019,1605.6391606175578
Slovenia,2018,38539.16742834586
Slovenia,2018,0.0600279237452148
Slovenia,2018,1858.708074624564
Greenland,2019,1528.293977508151
Greenland,2019,0.0790821531345385
Greenland,2019,2729.7532083462397
El Salvador,2019,117122.836077604
El Salvador,2019,0.0624060087857477
El Salvador,2019,1830.383410473704
El Salvador,2018,116146.2743965058
El Salvador,2018,0.0617731641602415
El Salvador,2018,1824.7439009772277
Egypt,2018,1909203.4384840012
Egypt,2018,0.0695014295144729
Egypt,2018,1899.7442158867384
Norway,2019,130306.07770785806
Norway,2019,0.0947091600058366
Norway,2019,2437.2746739252725
Vanuatu,2019,4173.867245094922
Vanuatu,2019,0.0415940214131004
Vanuatu,2019,1390.8259986185542
Democratic People's Republic of Korea,2020,410857.4764224794
Democratic People's Republic of Korea,2020,0.0465619227493633
Democratic People's Republic of Korea,2020,1559.7184901148764
Argentina,2020,1000772.0286531572
Argentina,2020,0.0739576003267186
Argentina,2020,2209.991340072333
Antigua and Barbuda,2019,1710.2715686894026
Antigua and Barbuda,2019,0.0662823662095871
Antigua and Barbuda,2019,1923.4018786121203
Saint Vincent and the Grenadines,2019,2176.7808145209115
Saint Vincent and the Grenadines,2019,0.0549603070645576
Saint Vincent and the Grenadines,2019,1907.297730040236
Belgium,2020,286297.94991753483
Belgium,2020,0.0766608610660544
Belgium,2020,2501.817887792909
Australia,2019,686753.0901105218
Australia,2019,0.105734485768144
Australia,2019,2753.15853275179
Australia,2018,675634.3678851256
Australia,2018,0.1074822076033883
Australia,2018,2755.758015642569
Azerbaijan,2020,168648.86930521284
Azerbaijan,2020,0.0462182902842015
Azerbaijan,2020,1615.9250644360457
Libya,2019,159013.04679792208
Libya,2019,0.0769006836763875
Libya,2019,2338.313126140033
Qatar,2018,66412.46372216805
Qatar,2018,0.1523446107161984
Qatar,2018,2417.3368987934987
Iraq,2019,795686.6277692373
Iraq,2019,0.0743024703738069
Iraq,2019,1992.7575614348773
Portugal,2018,301828.3995945508
Portugal,2018,0.0883590881481923
Portugal,2018,2823.248732211583
United Kingdom,2019,1515976.3250091658
United Kingdom,2019,0.0767538954936998
United Kingdom,2019,2254.23613581328
Iran (Islamic Republic of),2018,2256753.2528376523
Iran (Islamic Republic of),2018,0.1123123697781828
Iran (Islamic Republic of),2018,2699.266652456595
Czechia,2018,186052.54568611956
Czechia,2018,0.0521900918934265
Czechia,2018,1749.6015855108672
Antigua and Barbuda,2018,1697.299386554441
Antigua and Barbuda,2018,0.0669524405709045
Antigua and Barbuda,2018,1914.5675548767008
Malta,2020,10498.74203332915
Malta,2020,0.0834879447334293
Malta,2020,2379.592192972627
Suriname,2019,12162.42659177914
Suriname,2019,0.0596770358900988
Suriname,2019,2117.1545679941364
Saint Vincent and the Grenadines,2018,2164.78942436273
Saint Vincent and the Grenadines,2018,0.0552219314889083
Saint Vincent and the Grenadines,2018,1898.4647485605324
Libya,2018,156979.81878288998
Libya,2018,0.0775033440772321
Libya,2018,2326.3321503569764
Iceland,2019,7288.890848580176
Iceland,2019,0.0900038995824234
Iceland,2019,2116.730401607438
South Sudan,2018,146047.20188691275
South Sudan,2018,0.0201830307636354
South Sudan,2018,1614.891781491887
Sao Tome and Principe,2020,3437.272343871152
Sao Tome and Principe,2020,0.0617173844664125
Sao Tome and Principe,2020,1610.6256667770276
Sweden,2018,243623.5294423231
Sweden,2018,0.0865282418829217
Sweden,2018,2402.9915007388445
Turkey,2019,1731672.9159978093
Turkey,2019,0.0820328544648093
Turkey,2019,2094.5701221383606
Ethiopia,2019,1685801.7689249115
Ethiopia,2019,0.043408462812706
Ethiopia,2019,1612.9900120315097
Chad,2019,239784.4050433053
Chad,2019,0.0193122824458796
Chad,2019,1454.5110947554947
South Sudan,2019,147869.17609258098
South Sudan,2019,0.0207504607013665
South Sudan,2019,1624.2712092963768
Mauritius,2018,24141.429819796445
Mauritius,2018,0.0550386755392999
Mauritius,2018,1894.80410164066
Thailand,2018,1130094.41796965
Thailand,2018,0.0533550059132919
Thailand,2018,1693.842774744772
Israel,2020,214594.50734504705
Israel,2020,0.1121750229683081
Israel,2020,2273.38127439582
Barbados,2019,5934.352293293321
Barbados,2019,0.0570440007377492
Barbados,2019,1996.8644059832045
Latvia,2018,39100.03470802746
Latvia,2018,0.0470279465399759
Latvia,2018,2025.318222143295
Fiji,2020,14167.20308435672
Fiji,2020,0.0421228548537718
Fiji,2020,1538.1997322475463
Tunisia,2019,286344.8630425076
Tunisia,2019,0.0949063811866064
Tunisia,2019,2446.829218898024
Mexico,2019,2395105.5547560104
Mexico,2019,0.0662986683144684
Mexico,2019,1876.715349659406
Albania,2020,48545.11364087805
Albania,2020,0.056132577976333
Albania,2020,1805.5472325007008
Egypt,2019,1951186.5177790287
Egypt,2019,0.0705615937870888
Egypt,2019,1906.8872002415003
Iran (Islamic Republic of),2019,2261621.0253959727
Iran (Islamic Republic of),2019,0.1120538375258572
Iran (Islamic Republic of),2019,2680.980737067866
Finland,2018,120107.30653757814
Finland,2018,0.0704101004434283
Finland,2018,2173.3583538497505
Angola,2019,532794.1082168955
Angola,2019,0.0385909310650188
Angola,2019,1738.9507775477489
Timor-Leste,2020,18894.77572931293
Timor-Leste,2020,0.0429972535406321
Timor-Leste,2020,1379.854470657029
Cambodia,2020,265503.07790066855
Cambodia,2020,0.0475554889108203
Cambodia,2020,1577.398421603402
Bangladesh,2020,3252903.3129609246
Bangladesh,2020,0.0643832822173902
Bangladesh,2020,1990.049195816296
India,2018,23997560.5265732
India,2018,0.0503067414444009
India,2018,1746.9362519310496
Bahamas,2019,7337.19169714676
Bahamas,2019,0.0526954236087082
Bahamas,2019,1907.511127866346
Kuwait,2020,113852.97534534396
Kuwait,2020,0.1285712589881089
Kuwait,2020,2518.4080157787785
Djibouti,2018,20193.57029076972
Djibouti,2018,0.0455965524989382
Djibouti,2018,1737.70401174908
Gabon,2020,38046.317378200445
Gabon,2020,0.0508343579935037
Gabon,2020,2123.909976546457
Marshall Islands,2019,812.6493521183592
Marshall Islands,2019,0.0370945914728885
Marshall Islands,2019,1452.4972358128823
Slovenia,2020,41765.971611810215
Slovenia,2020,0.0605268348027769
Slovenia,2020,2015.1894902442043
Northern Mariana Islands,2020,813.6742625672944
Northern Mariana Islands,2020,0.0545632120174982
Northern Mariana Islands,2020,1669.5892433205215
South Africa,2019,1050770.735756595
South Africa,2019,0.0389807172211113
South Africa,2019,1875.3999867526047
Uganda,2019,738487.2903268315
Uganda,2019,0.0411883919053243
Uganda,2019,1789.3319492125556
Trinidad and Tobago,2019,28367.356996889463
Trinidad and Tobago,2019,0.0568285898711171
Trinidad and Tobago,2019,2036.415208423654
Cabo Verde,2020,11936.127554015433
Cabo Verde,2020,0.0772073501552936
Cabo Verde,2020,2147.297392977441
Lao People's Democratic Republic,2018,108628.19314322797
Lao People's Democratic Republic,2018,0.043949388099995
Lao People's Democratic Republic,2018,1533.8462824359444
Guinea,2018,179305.59765897837
Guinea,2018,0.0233091486946276
Guinea,2018,1446.25676536001
Syrian Arab Republic,2018,306646.09069001203
Syrian Arab Republic,2018,0.0518062739471895
Syrian Arab Republic,2018,2162.8050653957725
Grenada,2020,2104.119848517254
Grenada,2020,0.0624478640489421
Grenada,2020,2039.9386264759
Australasia,2020,866514.6370523744
Australasia,2020,0.111165880624235
Australasia,2020,2844.500763022244
Croatia,2020,83771.57435530229
Croatia,2020,0.0523412237918145
Croatia,2020,1978.8549062312995
Palestine,2020,136888.29443493954
Palestine,2020,0.1343206823246507
Palestine,2020,2708.343536235618
Nicaragua,2019,116171.08318714469
Nicaragua,2019,0.0798206360775225
Nicaragua,2019,1781.9705076977525
Rwanda,2020,237533.48062476807
Rwanda,2020,0.0521728510494723
Rwanda,2020,1826.9203601916229
Central African Republic,2020,112686.10471833116
Central African Republic,2020,0.0246682775367792
Central African Republic,2020,2089.126393496789
Mauritius,2019,24186.556043595327
Mauritius,2019,0.0533724772146509
Mauritius,2019,1898.7967986980093
Vanuatu,2018,4068.883450482211
Vanuatu,2018,0.0413967786085157
Vanuatu,2018,1385.458250641677
France,2019,1605675.7565283806
France,2019,0.084219240344881
France,2019,2427.579285698134
Nigeria,2019,2980576.196380374
Nigeria,2019,0.0235977269137771
Nigeria,2019,1361.5974340447876
Honduras,2018,158544.78908250015
Honduras,2018,0.0605147726479042
Honduras,2018,1660.0488169352002
Niue,2019,26.97840864491679
Niue,2019,0.0392336835233058
Niue,2019,1622.823444308735
Mexico,2018,2360376.441105179
Mexico,2018,0.0666411643632284
Mexico,2018,1866.7899131933675
Slovakia,2018,93837.72391107376
Slovakia,2018,0.0510722236037166
Slovakia,2018,1726.304752134571
Honduras,2019,162504.54572413897
Honduras,2019,0.060758915649358
Honduras,2019,1667.5671782043933
Suriname,2018,12090.403762479327
Suriname,2018,0.0602803616799129
Suriname,2018,2114.968237970392
Cameroon,2018,438031.2800380131
Cameroon,2018,0.0295783759663823
Cameroon,2018,1507.719168413507
Lithuania,2019,60410.3470506371
Lithuania,2019,0.052692361535926
Lithuania,2019,2162.041295061352
Japan,2020,2140723.202594419
